Date,Temperature,Rainfall,Humidity,Pressure,WindSpeed
2007-11-05,29.95,11.94,86.29,1010.62,8.66
2007-11-06,30.05,10.48,79.67,1012.42,10.89
2007-11-07,30.92,24.35,79.56,1013.0,9.4
2007-11-08,31.12,16.75,85.57,1011.03,11.63
2007-11-09,28.04,2.24,87.36,1011.07,8.45
2007-11-10,30.44,3.92,100.32,1013.93,11.24
2007-11-11,30.09,11.81,77.45,1009.66,8.28
2007-11-12,29.04,3.83,85.25,1008.87,11.07
2007-11-13,30.55,20.29,97.3,1012.47,7.48
2007-11-14,30.55,17.46,77.29,1005.74,10.91
2007-11-15,30.84,7.54,88.85,1010.85,12.39
2007-11-16,31.31,16.42,92.18,1006.63,14.78
2007-11-17,28.95,17.52,81.16,1008.87,15.85
2007-11-18,29.44,26.51,82.82,1012.81,8.91
2007-11-19,30.31,24.29,80.39,1018.27,11.36
2007-11-20,29.73,11.03,84.46,1006.35,13.56
2007-11-21,30.52,17.12,89.23,1007.84,7.69
2007-11-22,29.84,19.28,86.65,1005.57,9.09
2007-11-23,26.3,6.18,87.58,1012.88,7.72
2007-11-24,29.61,18.26,89.39,1014.59,10.31
2007-11-25,29.69,3.56,84.54,1016.22,12.58
2007-11-26,30.21,21.03,80.56,1008.93,10.3
2007-11-27,30.18,28.11,88.81,1011.56,8.0
2007-11-28,28.85,9.12,85.18,1003.92,9.99
2007-11-29,31.69,24.67,82.25,1007.91,11.61
2007-11-30,30.37,15.54,81.05,1010.23,9.39
2007-12-01,30.94,30.41,77.16,1006.32,12.7
2007-12-02,30.2,6.68,88.92,1011.03,14.41
2007-12-03,29.72,29.09,76.76,1014.19,11.89
2007-12-04,31.93,29.11,83.5,1006.49,8.8
2007-12-05,27.89,8.79,86.13,1009.86,9.55
2007-12-06,29.05,0.28,84.91,1011.14,8.02
2007-12-07,29.36,33.42,89.8,1005.55,9.83
2007-12-08,31.75,15.84,82.66,1013.28,11.97
2007-12-09,31.12,15.38,87.31,1014.48,9.9
2007-12-10,29.52,30.3,94.23,1016.35,9.25
2007-12-11,29.67,7.71,84.59,1006.78,8.95
2007-12-12,30.84,21.9,74.95,1014.71,7.83
2007-12-13,28.85,5.61,80.69,1007.31,8.26
2007-12-14,27.04,19.3,85.16,1016.73,10.97
2007-12-15,29.4,5.99,83.52,1011.35,8.99
2007-12-16,30.07,36.97,82.08,1004.34,11.75
2007-12-17,30.38,0.91,86.14,1007.01,10.88
2007-12-18,32.29,16.23,89.42,1006.31,6.96
2007-12-19,32.42,21.08,87.18,1013.46,8.94
2007-12-20,30.99,24.74,77.53,1014.54,12.61
2007-12-21,28.46,20.0,82.84,1014.25,7.18
2007-12-22,34.32,16.26,87.69,1014.16,9.61
2007-12-23,29.86,12.97,79.57,1010.82,9.73
2007-12-24,29.39,13.49,86.88,1007.61,9.51
2007-12-25,31.08,20.47,78.75,1009.93,10.87
2007-12-26,31.19,10.45,81.21,1007.91,8.71
2007-12-27,30.49,23.94,89.25,1009.73,7.19
2007-12-28,30.8,19.59,84.3,1006.15,9.61
2007-12-29,28.57,22.82,81.85,1008.44,6.93
2007-12-30,31.23,15.41,84.43,1007.79,6.7
2007-12-31,29.36,14.28,85.46,1008.93,8.56
2008-01-01,28.2,18.48,80.02,1013.96,10.3
2008-01-02,30.67,15.51,85.01,1007.33,7.64
2008-01-03,30.02,23.7,74.27,1008.5,13.68
2008-01-04,30.58,33.38,80.83,1008.63,11.93
2008-01-05,30.75,17.06,77.69,1013.47,15.02
2008-01-06,28.11,32.04,81.66,1009.0,10.54
2008-01-07,28.55,17.63,75.94,1011.43,14.47
2008-01-08,29.23,16.31,83.4,1012.96,10.81
2008-01-09,31.1,12.94,86.17,999.9,11.33
2008-01-10,28.54,14.72,87.73,1005.39,12.18
2008-01-11,29.85,32.53,79.49,1004.56,9.94
2008-01-12,30.7,24.71,78.32,1005.13,9.38
2008-01-13,30.62,22.66,91.86,1008.88,6.31
2008-01-14,31.44,19.95,85.41,1012.3,12.53
2008-01-15,29.97,29.77,86.76,1008.03,9.53
2008-01-16,30.74,10.91,88.43,1010.47,10.76
2008-01-17,31.73,21.57,84.36,1009.75,9.73
2008-01-18,30.37,31.63,80.94,1007.94,12.57
2008-01-19,29.32,20.16,81.04,1004.96,10.4
2008-01-20,31.34,17.38,76.59,1010.33,8.49
2008-01-21,26.86,17.19,86.59,1013.53,13.51
2008-01-22,30.78,27.34,77.58,1014.87,12.53
2008-01-23,29.56,24.82,86.91,1014.41,9.7
2008-01-24,29.1,13.1,88.48,1004.24,4.01
2008-01-25,31.07,20.75,84.09,1006.08,6.58
2008-01-26,29.24,21.62,81.07,1012.7,8.09
2008-01-27,29.38,25.03,82.12,1009.02,8.71
2008-01-28,29.01,21.54,86.42,1010.68,8.77
2008-01-29,29.76,33.96,76.89,1015.66,10.2
2008-01-30,29.78,27.53,73.66,1014.14,13.72
2008-01-31,31.31,0.0,87.82,1014.94,13.09
2008-02-01,28.31,28.16,92.98,1010.09,7.09
2008-02-02,30.99,28.54,83.3,1006.43,11.96
2008-02-03,29.08,21.97,91.79,1005.02,11.82
2008-02-04,29.75,16.19,86.57,1007.69,7.65
2008-02-05,27.86,30.32,82.14,1011.71,9.03
2008-02-06,28.61,24.52,85.64,1009.29,10.6
2008-02-07,28.85,28.61,90.46,1012.28,9.26
2008-02-08,30.07,33.69,90.41,1015.98,8.44
2008-02-09,28.96,19.34,86.03,1009.57,9.22
2008-02-10,31.52,17.09,77.92,1006.7,10.49
2008-02-11,33.6,8.24,82.43,1017.21,9.03
2008-02-12,30.55,36.76,79.24,1009.07,9.03
2008-02-13,28.18,33.69,81.07,1007.37,9.11
2008-02-14,31.11,19.13,80.04,1011.23,11.63
2008-02-15,29.97,15.65,89.08,1009.46,13.22
2008-02-16,29.09,10.19,79.48,1009.28,10.01
2008-02-17,28.41,18.97,86.83,1005.6,8.96
2008-02-18,30.68,7.11,82.42,1013.26,13.59
2008-02-19,30.53,16.31,81.49,1012.73,12.27
2008-02-20,28.61,27.1,80.96,1007.42,9.69
2008-02-21,31.19,21.09,85.41,1011.06,10.94
2008-02-22,29.86,24.32,80.7,1011.95,11.71
2008-02-23,30.84,25.51,86.32,1013.52,5.46
2008-02-24,31.02,37.75,80.89,1007.8,12.57
2008-02-25,28.89,11.33,84.85,1007.6,11.75
2008-02-26,29.05,21.61,85.42,1014.99,12.33
2008-02-27,29.36,5.36,88.19,1008.04,9.33
2008-02-28,28.73,24.79,80.77,1009.89,9.96
2008-02-29,30.22,24.62,82.79,1007.78,6.28
2008-03-01,30.12,16.43,80.45,1010.19,11.71
2008-03-02,31.33,2.65,82.2,1012.88,13.19
2008-03-03,29.02,31.78,77.25,1013.44,9.44
2008-03-04,31.88,13.36,82.45,1009.6,6.93
2008-03-05,27.89,23.1,88.94,1011.82,7.49
2008-03-06,30.58,8.1,86.04,1013.39,10.73
2008-03-07,31.76,16.5,82.92,1010.2,7.31
2008-03-08,29.52,14.85,82.58,1010.8,7.04
2008-03-09,28.63,29.32,73.96,1011.85,9.25
2008-03-10,30.19,33.58,83.34,1011.88,10.12
2008-03-11,29.87,15.67,87.51,1007.81,7.74
2008-03-12,30.09,19.93,74.88,1009.97,7.55
2008-03-13,30.75,0.0,93.63,1008.99,8.27
2008-03-14,29.66,23.56,88.45,1009.18,7.12
2008-03-15,28.55,20.86,88.94,1013.35,10.34
2008-03-16,31.16,37.12,89.95,1012.77,8.39
2008-03-17,31.16,22.61,87.25,1013.78,10.72
2008-03-18,29.88,7.3,82.52,1010.64,10.56
2008-03-19,30.29,27.6,88.33,1009.81,8.31
2008-03-20,30.46,40.46,85.61,1009.11,11.07
2008-03-21,30.71,23.85,90.86,1011.16,12.65
2008-03-22,30.28,33.12,90.03,1012.77,11.58
2008-03-23,32.76,28.77,79.75,1010.74,9.47
2008-03-24,32.48,30.51,94.16,1007.72,12.2
2008-03-25,28.36,2.08,82.02,1014.54,8.01
2008-03-26,29.98,29.89,88.23,1016.65,10.01
2008-03-27,29.47,7.06,82.16,1006.69,6.41
2008-03-28,32.36,18.49,96.96,1007.48,9.14
2008-03-29,29.07,11.59,88.37,1011.7,11.75
2008-03-30,31.61,29.07,78.96,1008.43,10.24
2008-03-31,34.47,25.72,84.53,1012.02,8.79
2008-04-01,30.31,27.55,83.86,1007.73,9.84
2008-04-02,29.62,4.43,81.14,1005.82,7.53
2008-04-03,28.63,27.53,91.45,1005.39,13.16
2008-04-04,28.65,25.47,85.29,1011.91,7.67
2008-04-05,27.83,9.97,86.13,1015.87,7.94
2008-04-06,29.88,10.51,83.91,1004.21,13.0
2008-04-07,30.03,27.17,82.84,1010.57,12.26
2008-04-08,30.16,19.68,80.03,1008.4,7.97
2008-04-09,29.11,30.51,93.04,1006.26,10.79
2008-04-10,29.62,31.97,84.67,1009.98,8.51
2008-04-11,28.16,25.61,85.76,1011.13,8.8
2008-04-12,29.83,25.91,88.91,1006.46,8.73
2008-04-13,28.33,20.01,88.42,1009.16,8.67
2008-04-14,29.6,41.06,89.96,1012.19,10.64
2008-04-15,29.98,8.93,78.69,1008.3,8.09
2008-04-16,29.27,16.98,83.87,1008.14,10.99
2008-04-17,29.77,20.15,80.28,1012.08,8.93
2008-04-18,31.93,15.75,83.53,1011.78,11.62
2008-04-19,31.1,35.76,87.31,1009.8,8.94
2008-04-20,29.84,32.84,77.07,1007.54,9.56
2008-04-21,29.0,13.91,93.03,1009.11,10.82
2008-04-22,28.01,6.98,88.66,1015.0,10.44
2008-04-23,29.63,22.96,71.01,1010.69,7.91
2008-04-24,30.95,0.0,80.86,1009.88,8.48
2008-04-25,29.55,27.04,83.88,1007.21,11.88
2008-04-26,30.3,20.92,79.54,1002.36,8.19
2008-04-27,28.79,11.87,79.79,1010.34,11.76
2008-04-28,31.29,26.37,79.51,1010.18,13.13
2008-04-29,28.1,31.48,79.02,1010.88,10.83
2008-04-30,30.23,40.28,82.5,1005.08,10.71
2008-05-01,32.78,4.11,72.29,1009.9,10.87
2008-05-02,33.19,6.58,64.78,1007.94,11.76
2008-05-03,31.79,3.78,65.98,1009.7,14.87
2008-05-04,34.6,5.04,70.18,1007.93,10.52
2008-05-05,33.76,3.4,67.57,1008.81,10.55
2008-05-06,32.32,4.41,54.91,1014.08,7.38
2008-05-07,31.61,3.82,70.24,1016.23,10.59
2008-05-08,32.95,3.38,76.54,1017.27,9.63
2008-05-09,33.71,2.85,66.43,1015.64,8.15
2008-05-10,29.97,3.63,74.21,1010.66,11.0
2008-05-11,33.98,3.22,70.34,1011.62,6.08
2008-05-12,33.15,0.0,66.77,1008.51,12.07
2008-05-13,33.32,3.95,65.85,1013.16,6.81
2008-05-14,31.84,5.57,64.39,1003.56,12.91
2008-05-15,34.4,4.42,67.57,1014.98,12.52
2008-05-16,35.01,4.39,67.74,1008.8,7.46
2008-05-17,33.65,4.17,64.9,1011.84,9.34
2008-05-18,34.13,1.24,60.67,1009.28,11.66
2008-05-19,31.49,5.1,57.14,1009.26,7.17
2008-05-20,29.61,3.73,65.93,1005.81,8.97
2008-05-21,33.57,2.26,65.81,1008.8,8.84
2008-05-22,32.23,1.75,62.48,1006.95,9.24
2008-05-23,32.17,0.86,71.6,1013.7,10.0
2008-05-24,33.09,1.61,73.4,1015.21,9.67
2008-05-25,32.32,3.68,67.77,1008.5,10.94
2008-05-26,34.22,1.43,82.25,1005.4,8.3
2008-05-27,33.3,7.49,63.62,1006.8,11.1
2008-05-28,32.68,4.33,66.58,1007.43,14.7
2008-05-29,29.16,6.64,72.6,1007.76,13.74
2008-05-30,31.22,5.02,54.5,1006.56,7.7
2008-05-31,32.02,3.02,62.04,1003.89,10.93
2008-06-01,33.06,3.82,68.03,1012.86,9.85
2008-06-02,34.32,1.45,62.69,1014.13,12.71
2008-06-03,33.75,1.22,61.18,1013.98,12.55
2008-06-04,32.92,7.68,69.75,1006.68,9.45
2008-06-05,33.01,3.17,74.5,1007.13,7.34
2008-06-06,33.78,1.99,81.54,1012.83,8.95
2008-06-07,34.58,4.46,70.8,1009.63,10.84
2008-06-08,30.27,5.63,46.38,1008.67,6.81
2008-06-09,32.35,2.85,59.82,1001.68,10.41
2008-06-10,35.71,2.3,72.76,1014.51,6.2
2008-06-11,32.41,0.45,62.16,1015.11,10.45
2008-06-12,34.03,2.91,59.74,1012.03,12.51
2008-06-13,33.41,3.98,59.59,1012.12,12.69
2008-06-14,33.53,0.0,76.81,1007.17,10.78
2008-06-15,34.24,5.16,56.2,1010.35,10.1
2008-06-16,34.87,3.92,75.69,1011.62,9.85
2008-06-17,33.25,6.05,59.22,1012.72,8.74
2008-06-18,31.9,5.05,61.7,1011.13,9.02
2008-06-19,29.94,3.96,67.76,1004.27,8.6
2008-06-20,30.65,4.46,75.33,1012.55,11.98
2008-06-21,32.33,4.09,66.95,1010.56,11.91
2008-06-22,34.53,2.22,58.55,1009.44,9.56
2008-06-23,33.37,4.67,55.51,1007.99,8.07
2008-06-24,34.63,2.58,63.92,1011.61,8.81
2008-06-25,32.98,6.63,77.72,1008.78,9.64
2008-06-26,32.2,0.0,73.22,1017.26,9.11
2008-06-27,31.94,2.45,67.51,1006.59,9.08
2008-06-28,34.32,3.25,74.62,1011.09,7.82
2008-06-29,32.25,3.5,60.26,1006.24,7.62
2008-06-30,33.67,2.27,74.09,1007.31,5.09
2008-07-01,32.83,6.3,67.21,1005.88,6.75
2008-07-02,34.56,1.39,76.25,1011.96,8.46
2008-07-03,34.52,1.15,58.32,1007.4,11.54
2008-07-04,34.48,2.21,55.79,1005.33,7.86
2008-07-05,31.32,3.53,78.63,1012.39,7.74
2008-07-06,32.1,2.0,69.34,1014.71,9.07
2008-07-07,35.0,7.21,64.9,1008.87,9.28
2008-07-08,33.08,2.28,72.31,1005.35,8.93
2008-07-09,33.43,4.74,80.17,1006.13,8.7
2008-07-10,30.05,0.78,56.39,1008.44,9.54
2008-07-11,33.61,2.4,69.82,1010.34,7.93
2008-07-12,30.81,4.17,76.88,1017.61,11.87
2008-07-13,34.89,3.92,68.81,1010.33,9.79
2008-07-14,33.79,1.96,66.12,1006.47,10.95
2008-07-15,31.75,3.07,70.0,1011.76,11.54
2008-07-16,32.72,3.97,64.08,1004.09,11.06
2008-07-17,33.39,5.03,66.85,1005.19,9.82
2008-07-18,34.15,3.95,66.12,1005.01,7.95
2008-07-19,33.62,0.0,65.09,1010.12,12.3
2008-07-20,33.8,4.93,68.81,1007.46,8.77
2008-07-21,31.79,4.18,62.84,1008.82,10.04
2008-07-22,35.13,4.31,62.36,1010.46,13.3
2008-07-23,33.8,0.0,61.51,1007.02,12.88
2008-07-24,34.63,1.75,63.12,1010.13,10.15
2008-07-25,31.75,2.5,58.28,1013.82,6.48
2008-07-26,30.7,3.87,59.58,1008.5,10.13
2008-07-27,33.88,2.56,77.68,1010.0,12.38
2008-07-28,33.36,7.26,73.35,1010.13,11.26
2008-07-29,32.66,2.46,59.18,1007.58,14.12
2008-07-30,31.43,1.69,66.44,1009.82,10.77
2008-07-31,32.39,3.89,73.85,1013.8,9.46
2008-08-01,33.79,0.71,62.67,1006.48,9.91
2008-08-02,31.88,0.0,64.68,1004.81,12.65
2008-08-03,32.28,4.97,64.05,1006.42,12.35
2008-08-04,33.12,6.77,64.2,1008.67,12.01
2008-08-05,34.32,3.31,87.01,1009.16,7.46
2008-08-06,31.7,2.45,76.11,1009.44,13.13
2008-08-07,33.56,5.17,69.32,1011.14,11.51
2008-08-08,32.26,1.89,69.1,1015.82,6.92
2008-08-09,30.36,2.47,73.19,1010.15,7.66
2008-08-10,33.1,0.0,70.77,1009.07,9.84
2008-08-11,33.56,3.41,63.75,1013.1,11.59
2008-08-12,30.69,2.54,60.52,1006.2,11.07
2008-08-13,32.45,2.71,62.98,1011.11,11.36
2008-08-14,35.82,2.64,58.31,1008.49,11.69
2008-08-15,32.0,0.04,62.49,1008.4,7.83
2008-08-16,33.28,2.84,71.74,1008.66,11.12
2008-08-17,32.36,0.74,63.74,1005.15,13.58
2008-08-18,33.19,1.41,64.73,1002.65,12.87
2008-08-19,34.74,3.22,68.92,1006.2,7.61
2008-08-20,30.79,2.68,73.37,1008.85,10.7
2008-08-21,34.27,0.0,78.07,1013.47,11.03
2008-08-22,34.2,4.94,68.76,1014.28,9.09
2008-08-23,33.6,5.64,50.85,1011.31,11.45
2008-08-24,30.78,3.56,62.24,1011.19,9.81
2008-08-25,31.77,5.22,64.49,1010.81,12.63
2008-08-26,31.81,3.02,64.03,1009.18,14.31
2008-08-27,33.59,3.63,70.14,1011.29,6.35
2008-08-28,35.99,0.07,77.4,1011.85,10.36
2008-08-29,32.6,8.21,70.63,1010.05,8.93
2008-08-30,32.15,3.1,61.42,1012.04,8.71
2008-08-31,34.31,4.97,66.67,1011.74,11.26
2008-09-01,31.1,6.46,65.47,1012.09,11.45
2008-09-02,29.76,1.69,72.04,1010.19,11.38
2008-09-03,33.12,5.46,67.68,1014.27,8.04
2008-09-04,32.83,1.81,69.33,1009.16,9.54
2008-09-05,32.08,2.08,66.94,1003.94,5.4
2008-09-06,33.08,0.0,65.84,1008.87,11.08
2008-09-07,32.13,6.14,72.09,1005.46,9.43
2008-09-08,34.99,1.6,66.68,1014.21,8.92
2008-09-09,34.46,1.18,49.67,1013.69,10.88
2008-09-10,33.66,0.81,60.92,1013.45,10.49
2008-09-11,32.85,3.44,76.05,1012.17,9.05
2008-09-12,31.18,4.18,61.46,1006.45,12.63
2008-09-13,34.13,3.77,59.57,1015.37,12.06
2008-09-14,32.61,1.97,67.47,1008.56,14.42
2008-09-15,32.5,0.86,76.53,1008.29,11.57
2008-09-16,33.88,2.88,61.16,1009.86,7.66
2008-09-17,32.97,4.55,77.31,1006.74,9.5
2008-09-18,32.32,3.55,57.87,1007.21,6.62
2008-09-19,31.13,1.68,77.03,1011.04,10.13
2008-09-20,34.75,3.77,69.87,1008.58,8.73
2008-09-21,31.3,1.8,65.32,1011.03,9.93
2008-09-22,32.53,1.18,69.39,1008.51,10.71
2008-09-23,30.51,3.67,71.48,1011.86,9.61
2008-09-24,34.19,0.45,66.46,1009.42,12.07
2008-09-25,30.37,0.88,77.48,1002.71,11.63
2008-09-26,32.09,3.51,75.48,1010.88,12.87
2008-09-27,32.36,2.28,71.72,1008.68,11.19
2008-09-28,34.54,4.74,57.53,1008.98,10.56
2008-09-29,32.68,3.16,68.77,1008.42,9.61
2008-09-30,31.46,2.04,57.84,1010.35,9.61
2008-10-01,31.81,6.57,65.53,1010.86,8.72
2008-10-02,32.46,3.65,65.01,1010.01,11.61
2008-10-03,32.33,0.34,57.84,1014.32,11.86
2008-10-04,33.85,2.13,59.0,1009.15,9.81
2008-10-05,31.53,0.06,56.62,1011.97,7.59
2008-10-06,33.4,2.2,70.54,1011.01,9.54
2008-10-07,33.17,2.78,63.31,1012.94,9.15
2008-10-08,32.89,0.17,68.64,1008.17,9.05
2008-10-09,31.91,2.75,54.96,1012.05,9.92
2008-10-10,32.39,0.0,69.6,1008.1,12.61
2008-10-11,33.63,6.07,67.82,1013.23,10.93
2008-10-12,32.41,3.37,62.0,1016.21,9.8
2008-10-13,33.03,3.78,60.48,1013.96,7.95
2008-10-14,31.37,2.67,59.32,1014.69,9.54
2008-10-15,28.81,3.4,70.32,1008.74,7.29
2008-10-16,32.87,2.04,61.15,1006.81,10.31
2008-10-17,34.17,3.92,56.63,1011.85,11.54
2008-10-18,34.81,1.1,66.66,1011.7,8.94
2008-10-19,33.72,2.95,61.92,1007.72,12.5
2008-10-20,31.7,0.66,69.07,1009.91,7.38
2008-10-21,32.32,1.37,63.15,1017.57,9.39
2008-10-22,31.85,7.04,72.33,1012.17,8.33
2008-10-23,34.55,4.63,67.88,1004.85,9.96
2008-10-24,35.25,3.44,64.74,1009.31,9.68
2008-10-25,31.96,2.92,75.66,1013.99,8.49
2008-10-26,34.66,4.52,70.8,1011.3,8.14
2008-10-27,32.47,4.67,59.76,1006.88,10.61
2008-10-28,31.97,4.65,62.47,1010.73,10.66
2008-10-29,32.37,2.52,62.92,1009.94,8.08
2008-10-30,32.71,4.5,60.18,1008.54,11.04
2008-10-31,30.3,6.71,73.27,1005.38,5.79
2008-11-01,30.04,6.8,88.81,1011.18,10.25
2008-11-02,29.32,34.0,87.77,1011.81,12.4
2008-11-03,28.78,30.85,82.68,1011.0,9.69
2008-11-04,27.75,27.57,74.88,1007.1,9.09
2008-11-05,27.66,6.99,85.22,1008.96,9.47
2008-11-06,28.9,18.46,82.37,1005.08,9.6
2008-11-07,28.51,26.98,82.04,1017.56,11.93
2008-11-08,29.84,23.79,73.55,1012.89,8.36
2008-11-09,30.11,10.72,80.89,1009.46,10.15
2008-11-10,29.97,17.98,75.87,1017.0,10.46
2008-11-11,30.53,14.6,79.63,1010.45,10.58
2008-11-12,31.56,38.78,91.39,1004.7,9.08
2008-11-13,30.4,14.0,83.78,1003.56,11.83
2008-11-14,27.75,2.28,78.93,1009.71,6.75
2008-11-15,28.73,29.49,83.44,1011.3,7.53
2008-11-16,29.94,16.64,80.02,1009.85,6.22
2008-11-17,30.53,14.01,82.71,1012.56,10.86
2008-11-18,29.62,6.83,90.64,1005.98,11.26
2008-11-19,28.08,27.18,89.05,1004.26,10.9
2008-11-20,30.44,25.03,85.83,1007.11,9.57
2008-11-21,32.0,6.92,85.61,1013.45,8.02
2008-11-22,28.3,5.34,85.97,1006.18,9.73
2008-11-23,31.65,17.49,80.11,1010.38,9.86
2008-11-24,30.54,34.19,85.98,1016.1,10.91
2008-11-25,29.08,40.88,83.38,1006.84,14.65
2008-11-26,29.12,10.28,81.24,1010.49,11.86
2008-11-27,26.82,27.27,81.23,1008.76,13.43
2008-11-28,30.26,22.48,83.76,1012.29,13.24
2008-11-29,27.03,28.85,91.74,1011.5,8.65
2008-11-30,28.62,41.62,79.48,1014.55,10.78
2008-12-01,32.45,14.82,75.96,1010.01,7.03
2008-12-02,33.21,24.29,87.89,1012.34,8.61
2008-12-03,29.84,19.1,93.72,1006.53,8.54
2008-12-04,29.56,11.26,76.71,1001.89,6.35
2008-12-05,31.32,17.92,88.18,1008.25,9.8
2008-12-06,31.94,33.53,88.71,1010.61,11.04
2008-12-07,30.44,16.33,81.98,1013.37,7.41
2008-12-08,31.78,15.25,77.43,1008.36,8.25
2008-12-09,29.31,12.06,80.83,1009.08,9.87
2008-12-10,30.92,15.55,85.63,1010.02,11.08
2008-12-11,30.06,11.53,79.41,1010.63,12.55
2008-12-12,29.73,10.99,82.72,1008.32,8.67
2008-12-13,28.27,15.56,85.18,1006.75,8.24
2008-12-14,28.86,4.13,79.22,1009.41,7.32
2008-12-15,29.83,10.97,79.36,1011.13,8.72
2008-12-16,29.44,30.98,79.4,1014.7,9.3
2008-12-17,28.64,12.46,84.34,1013.76,11.6
2008-12-18,30.08,30.6,74.59,1010.75,10.62
2008-12-19,30.39,1.9,78.92,1009.5,12.23
2008-12-20,32.3,11.36,77.45,1012.45,15.23
2008-12-21,31.33,10.51,98.31,1012.06,8.42
2008-12-22,32.32,9.3,80.89,1012.18,9.95
2008-12-23,30.04,18.39,89.57,1003.03,10.57
2008-12-24,29.65,10.48,80.22,1002.09,8.4
2008-12-25,31.55,26.32,83.04,1005.77,11.64
2008-12-26,31.57,28.34,79.16,1007.41,13.31
2008-12-27,28.55,22.78,75.11,1009.1,11.17
2008-12-28,29.96,23.24,77.87,1007.54,10.96
2008-12-29,30.84,20.2,88.74,1005.03,9.07
2008-12-30,32.19,30.83,87.17,1009.53,12.07
2008-12-31,30.51,2.83,88.98,1007.4,11.52
2009-01-01,28.06,33.99,82.63,1006.67,8.62
2009-01-02,29.6,17.94,90.59,1010.21,5.66
2009-01-03,28.52,45.58,84.68,1012.85,9.38
2009-01-04,28.79,13.19,84.64,1008.62,13.84
2009-01-05,29.26,7.45,88.04,1012.8,10.06
2009-01-06,29.28,0.0,90.1,1012.61,9.12
2009-01-07,30.07,15.73,92.14,1006.89,8.76
2009-01-08,29.14,21.1,84.28,1010.6,8.24
2009-01-09,31.78,13.46,89.94,1019.42,8.25
2009-01-10,30.41,16.68,94.15,1009.16,10.5
2009-01-11,30.27,17.0,87.78,1010.28,10.96
2009-01-12,30.26,11.95,82.66,1011.67,11.1
2009-01-13,31.49,36.59,81.39,1010.4,9.61
2009-01-14,28.67,23.65,87.89,1006.77,9.25
2009-01-15,29.43,2.92,83.82,1006.56,10.32
2009-01-16,30.32,21.93,86.21,1014.59,8.38
2009-01-17,29.09,24.55,83.34,1013.38,11.12
2009-01-18,32.3,17.09,76.59,1011.02,9.86
2009-01-19,30.64,24.63,81.33,1006.97,9.71
2009-01-20,27.14,18.81,81.96,1012.59,6.03
2009-01-21,30.01,33.76,87.38,1012.94,10.68
2009-01-22,28.01,19.67,86.04,1006.77,9.75
2009-01-23,26.52,14.66,81.82,1014.21,8.79
2009-01-24,29.68,17.21,81.05,1012.16,6.02
2009-01-25,31.36,17.88,90.51,1001.76,5.13
2009-01-26,29.65,23.06,81.23,1011.75,11.96
2009-01-27,30.8,19.03,84.48,1008.16,9.89
2009-01-28,28.77,10.15,86.57,1008.61,8.52
2009-01-29,30.54,21.8,82.92,1009.55,10.83
2009-01-30,31.16,20.01,78.04,1009.34,9.19
2009-01-31,28.74,22.98,86.87,1012.18,8.02
2009-02-01,30.19,17.94,85.54,1010.39,9.97
2009-02-02,29.84,29.07,79.69,1009.48,12.16
2009-02-03,29.03,10.4,87.67,1005.73,11.32
2009-02-04,29.41,22.1,77.9,1013.56,7.57
2009-02-05,30.87,6.25,93.04,1009.79,13.9
2009-02-06,29.02,13.57,90.05,1005.72,8.6
2009-02-07,30.59,7.81,86.61,1010.51,6.97
2009-02-08,31.16,5.38,87.86,1010.39,9.09
2009-02-09,28.67,21.29,79.64,1013.62,12.49
2009-02-10,31.97,20.81,81.98,1009.11,9.26
2009-02-11,30.3,22.37,90.16,1010.06,7.19
2009-02-12,29.51,33.56,76.22,1012.22,9.22
2009-02-13,28.94,21.96,91.8,1011.02,9.47
2009-02-14,28.44,17.01,77.34,1009.07,9.87
2009-02-15,27.17,31.88,77.81,1009.44,11.07
2009-02-16,31.57,10.08,71.45,1013.24,7.5
2009-02-17,30.43,22.22,67.74,1005.16,9.08
2009-02-18,26.9,4.62,84.61,1009.73,10.61
2009-02-19,30.54,1.18,77.58,1012.28,13.05
2009-02-20,28.84,20.59,88.04,1010.71,9.5
2009-02-21,29.23,37.85,84.48,1011.17,10.65
2009-02-22,29.03,18.51,82.39,1008.98,10.63
2009-02-23,28.9,5.95,86.51,1008.41,9.31
2009-02-24,27.69,27.63,86.62,1012.12,10.77
2009-02-25,28.18,20.29,80.95,1007.11,11.0
2009-02-26,31.99,32.93,87.11,1009.91,9.57
2009-02-27,28.91,15.3,88.54,1015.47,8.37
2009-02-28,27.61,12.69,88.52,1016.22,12.62
2009-03-01,31.54,9.5,79.89,1006.03,8.67
2009-03-02,31.1,34.24,85.73,1009.23,7.87
2009-03-03,29.86,20.03,76.68,1012.76,9.15
2009-03-04,31.03,17.89,85.49,1007.89,9.31
2009-03-05,30.77,16.69,78.48,1010.33,10.77
2009-03-06,31.65,29.53,83.68,1008.36,9.54
2009-03-07,29.37,23.06,89.21,1013.72,9.18
2009-03-08,29.39,13.8,74.34,1006.39,9.93
2009-03-09,30.46,22.91,80.1,1008.53,9.46
2009-03-10,29.54,24.88,77.46,1006.55,9.4
2009-03-11,28.36,0.0,76.53,1009.27,11.26
2009-03-12,30.78,33.88,84.51,1010.71,9.5
2009-03-13,29.76,38.81,85.31,1011.04,7.71
2009-03-14,30.49,24.58,89.55,1011.89,9.75
2009-03-15,29.8,17.28,84.54,1013.8,12.15
2009-03-16,30.9,38.29,70.72,1008.62,9.98
